GDP_per_Capita,Social_Support,Healthy_Life_Expectancy,Freedom,Generosity,Corruption_Perception,Unemployment_Rate,Education_Index,Population,Urbanization_Rate,Life_Satisfaction,Public_Trust,Mental_Health_Index,Income_Inequality,Public_Health_Expenditure,Climate_Index,Work_Life_Balance,Internet_Access,Crime_Rate,Political_Stability,Employment_Rate
10495.28,0.93,51.51,0.34,0.06,0.32,11.32,0.88,1122884428,51.18,6.48,0.67,90.62,50.0,7.81,63.98,7.15,61.12,29.07,0.57,80.48
27845.65,0.82,60.39,0.87,-0.06,0.72,16.68,0.91,590297110,30.71,4.02,0.66,66.66,26.55,7.99,96.62,4.61,70.74,76.31,0.62,84.93
7473.7,0.9,50.46,0.4,0.24,0.77,15.39,0.5,741147923,80.72,8.44,0.39,95.68,31.31,8.13,42.19,3.22,55.37,35.69,0.09,73.83
41294.9,0.64,64.14,0.19,0.19,0.61,18.43,0.56,1147148283,86.68,5.39,0.41,42.16,52.45,3.84,94.43,4.0,68.12,58.9,0.84,76.79
38311.65,0.85,61.43,0.38,0.03,0.18,11.41,0.62,733109370,78.19,6.31,0.62,67.26,57.9,7.67,79.7,3.16,60.86,60.56,0.84,65.03
26471.3,0.14,61.44,0.24,0.34,0.74,4.26,0.91,1264650432,70.59,5.62,0.4,76.05,30.68,3.04,42.96,7.94,46.77,76.07,0.93,95.91
15422.68,0.39,51.86,0.4,0.22,0.23,3.42,0.87,441478217,84.19,5.15,0.94,87.48,41.42,7.33,72.06,4.28,81.33,57.8,0.36,68.75
20569.72,0.7,79.19,0.59,0.12,0.97,2.69,0.57,1049224501,37.48,8.4,0.9,48.26,58.1,7.59,95.07,6.45,81.2,51.81,0.9,81.1
13653.04,0.79,79.1,0.72,-0.12,0.65,18.99,0.84,478812555,37.84,7.94,0.42,57.06,35.29,5.66,88.24,7.51,80.86,22.41,0.55,84.13
9524.07,0.69,73.59,0.78,0.38,0.86,12.4,0.6,1121270995,31.68,4.13,0.46,60.75,24.87,6.25,55.46,3.21,73.67,66.97,0.38,79.32
44389.43,0.58,67.45,0.06,0.17,0.29,6.71,0.51,1484973376,83.66,8.29,0.38,64.6,35.14,6.76,89.85,6.19,55.45,64.6,0.24,63.72
46889.7,0.7,52.22,0.53,-0.2,0.44,3.75,0.91,92180784,39.52,6.81,0.22,48.25,48.57,9.48,32.04,3.18,51.59,56.36,0.9,56.81
22538.03,0.05,84.61,0.52,0.02,0.06,5.82,0.54,1264071251,54.93,5.23,0.9,55.99,59.6,6.13,66.68,8.99,65.03,35.67,0.99,90.35
50748.75,0.13,61.66,0.34,-0.05,0.34,5.05,0.81,1206081464,35.24,8.56,0.31,94.13,43.32,5.46,33.91,6.74,65.31,40.13,0.82,77.12
59772.66,0.94,75.79,0.13,0.05,0.46,13.12,0.72,335226399,77.77,6.77,0.26,58.88,56.07,9.73,83.85,6.38,73.76,69.27,0.73,90.05
43191.23,0.55,68.04,0.44,0.45,0.79,17.46,0.53,352532372,64.85,7.99,0.79,80.57,44.21,9.05,93.71,7.92,52.87,56.53,0.67,86.03
58350.48,0.78,67.55,0.53,0.29,0.86,9.54,0.95,995056376,54.58,5.38,0.23,81.42,20.62,7.25,63.81,7.31,91.31,60.7,0.58,59.39
3241.87,0.58,80.47,0.6,0.39,0.87,6.44,0.59,988812671,62.12,7.53,0.56,78.09,30.21,7.42,62.14,4.79,46.27,44.86,0.47,62.92
39305.32,0.34,54.21,0.59,-0.15,0.84,11.82,0.66,1192235772,80.46,6.71,0.06,49.41,46.21,9.97,58.98,7.09,70.46,63.07,0.17,78.66
23154.34,0.11,70.61,0.99,-0.13,0.26,9.48,0.73,1391331663,87.27,4.09,0.41,93.34,47.78,4.74,48.78,5.56,88.86,72.86,0.63,77.97
15443.83,0.25,84.5,0.09,0.24,0.01,6.03,0.87,39100931,60.24,6.1,0.22,65.18,23.01,8.56,97.52,7.09,51.49,25.62,0.87,73.97
14991.74,0.69,61.79,0.68,0.19,0.77,17.93,0.65,1424749874,54.42,4.66,0.06,86.84,22.15,6.57,77.46,5.39,64.76,23.21,0.35,85.71
4273.95,0.37,62.8,0.39,0.38,0.87,18.41,0.63,1449970698,88.22,6.83,0.18,58.4,48.96,9.55,66.48,6.89,76.34,62.9,0.78,84.57
29601.91,0.56,61.05,0.86,-0.07,0.3,18.13,0.63,1440776401,55.39,6.25,0.76,59.92,51.99,3.53,61.6,4.23,89.21,67.2,0.19,86.23
16000.89,0.12,69.91,0.39,0.28,0.53,5.71,0.93,600834744,56.45,4.68,0.37,61.95,40.99,2.43,38.47,8.16,72.49,58.9,0.07,60.02
59384.32,0.44,73.0,0.65,0.07,0.02,8.56,0.73,898571998,79.02,5.36,0.28,50.02,47.28,2.81,86.9,8.26,93.66,24.94,0.06,75.76
19291.29,0.12,59.51,0.96,0.2,0.73,7.76,0.85,159247497,73.71,5.95,0.81,57.21,21.58,8.43,54.5,8.75,92.15,11.23,0.47,69.97
6678.78,0.46,60.62,0.77,-0.04,0.9,15.99,0.91,247060321,30.43,4.48,0.3,59.92,38.08,7.32,38.58,3.87,86.1,38.41,0.65,68.2
4684.51,0.24,53.57,0.07,-0.15,0.24,12.55,0.91,413044197,69.84,5.74,0.42,70.34,30.51,3.98,73.53,5.3,76.22,55.82,0.84,67.39
45585.22,0.48,73.3,0.97,0.21,0.82,3.89,0.62,682501310,85.04,8.05,0.16,44.16,21.25,7.43,77.05,7.94,82.94,69.78,0.37,53.35
40606.91,0.01,82.18,0.08,-0.15,0.76,15.3,0.58,788005006,56.81,6.92,0.62,75.71,44.48,7.27,33.88,4.8,56.75,31.01,0.42,66.67
8987.34,0.32,84.24,0.03,0.39,0.16,18.0,0.86,952297287,89.17,4.33,0.88,89.01,30.81,4.87,82.26,4.8,46.84,61.18,0.1,79.28
39574.47,0.85,69.32,0.35,0.23,0.67,15.01,0.56,725416283,85.71,6.85,0.16,90.45,39.75,4.59,71.55,8.38,40.81,18.02,0.18,81.61
18460.28,0.22,84.29,0.39,0.43,0.48,6.36,0.96,514831274,50.19,8.74,0.47,53.18,53.95,8.37,96.16,5.29,86.62,62.15,0.26,54.03
49085.46,0.7,58.8,0.84,0.24,0.33,11.59,0.77,393422626,88.17,5.71,0.09,45.09,58.01,4.74,45.69,6.13,74.67,77.64,0.56,83.14
7272.04,0.3,66.44,0.21,0.45,0.27,10.01,0.72,360079966,50.47,7.79,0.4,78.0,46.62,6.49,93.63,6.32,55.06,57.82,0.24,92.15
10715.55,0.53,74.09,0.97,-0.04,0.79,5.78,0.94,807241134,36.77,6.04,0.07,44.05,47.81,5.75,49.25,6.26,55.3,39.88,0.32,77.33
9276.82,0.94,80.08,0.69,0.17,0.8,4.43,0.76,102786942,32.39,8.2,0.91,73.13,56.13,2.87,33.44,4.87,69.75,22.66,0.57,50.76
46075.83,0.85,51.81,0.28,0.39,0.63,15.48,0.65,1423418504,36.86,6.63,0.44,88.25,53.89,9.85,70.39,8.67,67.58,68.16,0.02,51.55
16486.58,0.94,64.58,0.25,0.34,0.34,3.93,0.55,362827462,59.75,5.2,0.25,62.17,31.69,9.26,89.07,8.65,83.22,50.8,0.18,95.26
52298.09,1.0,81.36,0.44,-0.15,0.12,16.95,0.65,948753088,75.58,7.05,0.11,98.71,46.9,4.92,54.05,4.22,55.78,44.91,0.87,70.42
43860.04,0.36,52.17,0.38,0.27,0.9,4.82,0.53,1418243945,67.07,7.49,0.72,55.36,25.84,3.87,36.2,8.56,74.75,78.11,0.74,58.38
47829.33,0.55,67.14,0.79,0.2,0.29,13.28,0.72,1008228905,60.69,7.89,0.39,46.56,42.59,7.6,55.72,5.67,85.79,54.36,0.73,92.61
56497.56,0.42,71.14,0.34,0.36,0.29,12.54,0.71,312935232,73.31,5.53,0.35,40.66,53.39,8.86,63.53,3.99,57.26,36.37,0.68,51.18
46557.0,0.53,51.5,0.54,0.21,0.3,13.38,0.86,191305778,80.18,4.85,0.24,91.67,49.33,3.41,47.41,5.67,42.74,25.65,0.83,57.36
17640.5,0.9,79.77,0.89,0.19,0.8,11.89,0.53,1278376170,44.15,7.65,0.79,90.88,58.26,4.89,74.81,5.83,67.35,70.04,0.57,78.05
33089.73,0.42,63.5,0.42,-0.19,0.42,18.8,0.8,1249080448,58.63,8.31,0.85,56.12,53.94,8.22,75.09,6.09,61.68,30.69,0.66,75.25
21443.21,0.15,60.48,0.04,-0.16,0.63,11.01,0.95,1454333426,59.58,6.45,0.9,81.97,23.91,4.73,62.81,5.57,79.32,23.23,0.71,80.33
8729.86,0.25,79.9,0.77,0.03,0.39,3.35,0.84,776989624,78.19,6.33,0.6,93.76,42.27,9.32,72.45,5.33,64.88,70.08,0.19,50.71
12688.15,0.84,81.64,0.8,0.37,0.9,17.57,0.62,1092681883,33.72,6.83,0.47,51.27,40.63,8.55,55.58,6.24,53.42,50.19,0.94,65.37
34404.97,0.87,52.35,0.75,0.43,0.74,2.23,0.52,486387403,60.37,6.51,0.5,57.34,47.35,7.52,44.22,6.51,77.17,78.34,0.95,69.7
40087.32,0.87,79.3,0.65,0.04,0.15,12.71,0.87,35523735,64.22,5.79,0.63,80.46,42.22,3.68,61.21,4.25,82.49,58.58,0.21,52.52
33851.1,0.86,77.4,0.78,0.05,0.47,8.5,0.77,671852697,68.52,5.97,0.44,73.37,38.18,4.62,78.85,7.87,51.22,43.65,0.16,67.47
38406.05,0.93,67.62,0.14,0.48,0.55,3.57,0.77,249061606,41.55,7.03,0.79,66.44,46.25,7.68,84.52,3.89,55.84,68.01,0.88,78.03
12945.58,0.86,78.78,0.71,0.1,0.28,17.8,0.72,1320497838,59.39,8.39,0.42,50.44,26.38,5.7,99.9,4.51,55.41,52.83,0.01,51.12
9843.76,0.0,67.31,0.51,-0.05,0.55,11.08,0.78,1202914005,51.01,5.16,0.63,83.84,48.37,9.47,39.62,3.09,60.04,39.06,0.0,50.98
19372.93,0.74,57.27,0.1,-0.12,0.11,11.73,0.9,112171486,71.83,7.24,0.9,71.83,38.64,6.17,69.03,4.57,79.72,53.42,0.48,70.12
19246.86,0.88,53.76,0.96,0.44,0.95,11.83,0.69,429290455,51.8,8.42,0.25,62.02,33.92,9.95,85.04,5.51,76.57,66.89,0.13,86.48
11355.18,0.82,50.09,0.27,0.41,0.65,2.22,0.73,1203958694,54.96,8.91,0.9,68.66,51.74,9.32,85.7,6.17,90.06,49.39,0.94,82.24
34569.23,0.72,64.3,0.18,-0.15,0.58,2.7,0.64,662020466,62.91,8.04,0.32,67.44,54.98,6.48,80.88,8.01,77.47,57.15,0.56,59.78
27839.49,0.88,57.66,0.37,0.22,0.64,11.57,0.57,41265294,78.84,4.25,0.51,97.77,32.67,7.54,66.35,4.58,78.91,46.92,0.83,84.91
23867.32,0.14,81.66,0.82,0.45,0.15,16.37,0.89,72087813,64.57,5.48,0.18,89.17,46.7,8.92,42.85,3.69,90.71,49.37,0.34,78.34
59864.08,0.76,69.65,0.75,-0.15,0.62,6.07,0.83,257432463,74.9,5.21,0.31,83.71,48.57,6.69,92.6,5.84,62.86,76.5,0.83,63.95
9813.69,0.3,57.16,0.71,0.37,0.06,2.89,0.82,1311280965,77.96,8.18,0.54,91.69,59.72,6.18,55.21,8.48,40.14,48.88,0.84,63.69
30801.89,0.29,62.91,0.09,0.09,0.69,9.19,0.73,991807660,32.43,5.36,0.07,86.6,57.77,6.61,41.83,4.51,59.09,33.54,0.94,91.14
23312.14,0.53,66.64,0.47,0.07,0.68,4.39,0.9,245626517,82.28,8.56,0.3,66.06,24.93,3.77,54.77,6.83,40.04,48.76,0.45,76.29
6564.45,0.06,75.89,0.95,0.14,0.59,12.19,0.67,1195193184,63.84,5.12,0.34,49.28,57.25,3.49,98.04,8.57,57.88,29.16,0.72,94.23
33962.21,0.15,78.3,0.68,0.03,0.37,8.25,0.68,19320376,36.87,5.46,0.2,55.34,57.12,4.66,73.3,7.91,84.89,16.54,0.69,66.22
55120.89,0.08,50.64,0.6,0.19,0.1,9.39,0.65,783705436,67.87,6.62,0.43,53.32,56.88,9.19,47.79,7.3,92.66,69.8,0.2,50.81
34196.59,0.87,60.25,0.92,-0.04,0.64,8.12,0.57,599790454,45.08,5.73,0.05,90.92,53.57,4.36,48.72,5.63,61.01,30.26,0.74,93.62
3894.16,0.72,64.29,0.45,-0.02,0.59,13.51,0.81,189340853,62.63,8.91,0.88,48.81,51.24,3.61,36.97,3.62,92.68,40.29,0.36,50.0
58484.74,0.81,77.04,0.09,-0.06,0.51,5.83,0.96,5145237,60.5,7.24,0.98,58.97,28.53,7.16,41.39,4.75,46.48,28.16,0.82,54.35
53367.75,0.9,76.59,0.1,-0.19,0.58,5.21,0.75,262081596,51.8,6.45,0.41,62.53,27.59,3.67,61.42,4.42,91.52,39.69,0.3,83.36
49400.36,0.61,77.3,0.67,-0.04,0.37,8.17,0.85,129774426,61.63,5.29,0.45,68.79,40.87,6.54,99.45,3.53,64.93,36.74,0.51,69.82
7052.49,0.94,77.1,0.78,-0.13,0.97,8.41,0.52,66514443,84.5,7.19,0.58,85.93,35.49,6.15,38.19,8.62,64.13,65.91,0.16,89.99
21793.43,0.81,53.93,0.76,0.07,0.42,8.88,0.73,1414252550,50.93,6.05,0.48,42.7,59.45,3.85,91.3,7.66,71.42,65.22,0.16,85.42
9948.35,0.77,53.75,0.56,0.12,0.41,19.15,0.88,1182894590,82.49,4.07,0.62,90.92,59.3,9.35,57.33,4.46,56.96,71.85,0.67,87.11
51121.54,0.77,78.69,0.26,-0.02,0.12,5.97,0.97,706545677,66.05,7.82,0.39,60.04,50.59,7.35,50.3,7.46,58.97,38.79,0.15,94.79
23871.93,0.65,67.17,0.9,0.03,0.96,9.8,0.65,1009275217,61.97,7.6,0.63,74.61,48.37,6.12,38.51,8.63,73.77,13.97,0.38,62.27
47576.87,0.59,56.3,0.33,0.2,0.75,2.34,0.59,754282401,39.75,6.7,0.5,96.15,37.57,9.14,72.52,5.49,50.97,44.97,0.2,86.97
41085.1,0.26,70.5,0.84,-0.17,0.42,13.8,0.64,414183653,49.04,5.55,0.36,88.76,47.39,2.93,41.85,3.78,88.85,22.8,0.49,56.97
39149.24,0.08,74.47,0.85,-0.05,0.73,10.74,0.58,1029480740,69.16,4.84,0.79,84.38,42.38,3.88,82.23,7.9,78.57,16.95,0.12,71.16
4302.84,0.08,50.09,0.27,0.32,0.47,11.72,0.8,74000253,61.23,5.73,0.82,51.98,47.13,8.4,63.61,8.36,54.58,22.58,0.17,69.1
10766.58,0.72,58.13,0.29,0.36,0.59,6.94,0.58,779073184,86.45,4.51,0.85,57.13,52.32,8.07,34.88,6.6,40.45,16.79,0.03,75.05
47121.61,0.16,83.91,0.36,-0.09,0.79,16.08,0.95,621200454,34.5,5.76,0.77,62.83,47.42,8.07,47.07,3.96,42.51,22.73,0.46,64.94
42441.37,0.84,78.5,0.28,0.29,0.65,7.27,0.94,916396279,85.76,8.55,0.28,64.74,21.22,2.44,44.02,5.69,47.17,63.89,0.83,76.54
40730.1,0.3,72.16,0.59,0.31,0.96,10.83,0.84,697198069,84.24,4.19,0.23,45.71,37.98,6.15,44.73,6.51,71.1,67.91,0.08,67.91
6383.78,0.43,72.49,0.35,-0.07,0.45,6.69,0.72,1331950585,66.95,5.25,0.85,57.35,52.97,2.05,85.85,7.13,86.38,44.08,0.06,59.27
8800.48,0.86,65.17,0.6,0.43,0.13,11.43,0.85,1100260224,84.2,7.05,1.0,65.77,41.18,6.45,89.22,8.65,57.42,53.12,0.66,80.63
25068.19,0.47,56.56,0.15,0.07,0.9,19.77,0.62,433595218,75.51,5.71,0.29,93.75,41.15,4.03,93.27,8.34,66.26,42.42,0.14,86.91
48037.13,0.02,60.09,0.61,0.31,0.04,9.99,0.87,1407060300,84.84,8.22,0.36,70.62,41.09,9.48,49.46,8.15,61.04,13.08,0.09,87.88
36912.64,0.02,54.69,0.64,-0.2,0.23,7.85,0.98,324328035,37.35,4.29,0.7,63.52,55.84,6.02,60.8,3.54,78.87,12.27,0.39,69.09
10936.07,0.1,60.01,0.5,0.22,0.56,9.13,0.5,1480425263,64.41,7.86,0.74,71.56,23.24,2.14,77.74,6.57,58.51,32.79,0.43,89.56
39038.29,0.57,76.6,0.16,-0.06,0.55,7.75,0.89,1257055552,36.73,8.37,0.16,70.1,49.57,6.69,64.08,7.51,71.22,78.41,0.79,75.86
20710.56,0.24,59.78,0.55,0.31,0.57,15.07,0.57,1296494588,47.63,7.23,0.51,48.95,26.1,5.63,81.65,4.1,70.11,45.62,0.34,63.28
29699.12,0.16,69.65,0.01,0.38,0.19,15.63,0.58,702269253,67.38,4.53,0.87,60.06,21.85,5.62,51.58,6.43,42.02,39.45,0.87,94.52
2757.07,0.99,50.67,0.65,0.49,0.01,14.94,0.83,1127579050,86.65,7.8,0.04,40.16,25.27,4.94,57.22,3.79,87.06,10.58,0.17,57.33
13324.44,0.56,67.48,0.88,0.2,0.97,9.07,0.54,1431086456,37.66,5.53,0.48,56.5,47.77,6.0,88.08,5.62,84.61,50.97,0.01,74.48
27183.9,0.51,82.98,0.17,0.16,0.43,3.83,0.57,573640760,50.77,7.53,0.36,52.31,52.36,4.49,61.33,4.46,62.78,32.65,0.25,83.64
34203.43,0.11,52.21,0.01,-0.18,0.94,16.61,0.82,601295248,53.51,6.93,0.4,44.0,44.66,5.37,41.5,4.9,89.21,77.47,0.65,96.43
51386.92,0.22,57.29,0.51,0.23,0.19,12.75,0.89,1214729915,61.11,6.07,0.98,83.59,57.97,9.88,74.19,4.52,77.68,23.06,0.57,95.85
8619.05,0.87,80.13,0.76,0.23,0.09,19.62,0.62,1021509329,68.52,8.92,0.01,57.26,21.68,6.55,50.88,5.04,79.7,72.92,0.16,75.16
34524.29,0.71,62.49,0.2,-0.12,0.61,2.1,0.83,499003647,60.34,6.3,0.69,98.0,45.75,6.66,46.87,5.4,83.79,40.26,0.93,55.26
51167.63,0.99,76.24,0.04,0.35,0.96,7.09,0.81,103178185,61.81,7.42,0.33,99.77,34.64,7.3,35.64,4.29,48.04,65.66,0.68,94.84
1199.88,0.15,71.39,0.75,0.42,0.14,8.39,0.69,1022823799,79.32,5.35,0.07,93.19,39.52,4.02,39.43,8.95,79.49,15.72,0.19,78.83
14902.9,0.41,67.79,0.68,0.13,0.58,15.79,0.53,307759452,39.94,7.68,0.16,54.21,55.36,6.17,50.48,4.4,60.93,51.03,0.7,63.14
32830.89,0.52,69.21,0.35,-0.02,0.92,18.86,0.93,39216078,37.23,6.89,0.07,40.61,31.16,2.97,66.74,4.01,85.2,24.44,0.44,59.64
36803.05,0.01,70.03,0.06,-0.04,0.56,6.64,0.62,1360408295,31.01,7.89,0.74,67.67,34.0,5.56,41.13,4.4,77.65,53.79,0.73,82.81
1477.96,0.89,56.93,0.09,-0.05,0.04,15.52,0.88,230236209,38.53,6.96,0.49,81.86,47.22,2.56,43.0,6.8,70.7,15.86,0.55,89.19
12152.01,0.96,67.36,0.97,0.03,0.38,9.64,0.6,1403794371,53.67,7.07,0.98,47.38,35.29,4.49,89.23,6.24,56.24,32.22,0.66,87.51
52787.74,0.54,75.84,0.22,0.21,0.74,17.34,0.92,690321519,46.8,8.47,0.25,66.23,40.69,8.76,54.08,6.14,92.83,18.83,0.99,60.86
44102.02,0.55,63.03,0.7,0.47,0.61,15.43,0.81,991788479,74.93,6.17,0.95,81.73,37.02,3.41,57.18,4.2,52.47,16.75,0.05,60.01
3983.96,0.8,68.58,0.71,0.05,0.99,17.01,0.98,1422301737,46.72,5.98,0.25,83.47,29.69,4.53,89.17,3.69,83.29,53.57,0.75,67.75
19859.23,0.41,64.24,0.95,0.17,0.95,6.59,0.68,559795255,70.9,6.3,0.98,76.15,40.77,9.32,76.55,5.08,42.62,25.06,0.35,62.34
12192.09,0.84,75.47,0.39,0.03,0.97,6.19,0.56,456470380,76.42,4.54,0.86,46.91,34.53,7.85,93.46,8.55,84.42,79.97,0.51,70.89
11055.56,0.2,55.42,0.44,0.38,0.73,7.75,0.88,1164507019,55.54,4.43,0.91,78.43,28.81,3.49,42.61,3.33,73.66,78.4,0.65,76.37
1241.99,0.78,52.54,0.76,-0.0,0.53,6.3,0.81,436006061,57.94,6.75,0.19,66.11,47.05,2.73,67.89,6.93,76.57,14.99,0.93,96.96
10015.54,0.88,72.24,0.14,-0.14,0.73,3.02,0.95,641890881,30.06,6.3,0.07,45.59,43.44,6.28,62.85,5.39,66.16,49.31,0.98,85.64
12006.92,0.78,84.63,0.71,0.2,0.72,7.66,0.69,1492433239,31.08,8.95,0.8,65.72,52.18,6.18,68.54,4.17,57.1,40.93,0.13,72.08
6925.98,0.61,70.11,0.21,0.02,0.68,18.3,0.58,698899744,40.11,4.85,0.83,64.55,43.94,4.39,78.82,7.95,84.1,79.74,0.46,81.26
23034.39,0.57,67.02,0.31,-0.07,0.41,4.11,0.99,406544312,63.57,8.42,0.85,77.15,47.89,6.48,70.82,6.12,65.25,28.0,0.44,61.08
51859.05,0.73,58.24,0.09,-0.01,0.72,15.66,0.66,415210371,50.09,4.18,0.01,56.83,55.52,8.2,40.81,3.65,53.98,41.97,0.92,63.77
51326.05,0.15,84.17,0.22,0.03,0.01,12.02,0.64,792021042,89.01,4.19,0.99,68.32,32.93,5.84,97.26,6.87,44.08,55.6,0.4,87.32
57552.46,0.35,82.2,0.98,0.04,0.98,11.06,0.81,946560617,85.46,7.88,0.35,77.23,43.83,8.38,85.63,7.9,89.97,27.02,0.99,95.87
52197.1,0.55,62.75,0.25,0.49,0.11,8.07,0.99,1493530225,33.01,4.53,0.81,92.44,26.22,2.35,68.46,3.15,43.34,23.67,0.68,94.1
47741.12,0.37,75.06,0.57,0.44,0.85,15.24,0.89,630013590,83.58,4.12,0.13,48.19,30.54,5.65,83.04,7.1,83.04,52.39,0.92,85.31
28486.41,0.33,81.81,0.1,0.45,0.7,17.05,0.73,796725088,69.11,5.76,0.77,82.6,56.62,6.28,61.25,4.08,87.88,70.87,0.51,58.42
58357.23,0.68,68.46,0.03,0.33,0.57,17.74,0.96,913610404,57.9,4.04,0.43,85.34,22.3,2.93,88.48,8.99,70.29,31.04,0.51,73.69
15251.03,0.71,61.26,0.54,0.04,0.19,5.26,0.91,395618128,86.13,7.04,0.39,57.74,42.86,7.99,39.57,4.83,42.13,49.86,0.59,91.59
11016.84,0.78,56.33,0.54,0.02,0.65,12.68,0.72,19769679,51.56,4.22,0.99,92.43,54.81,5.84,75.58,8.14,74.5,65.63,0.71,59.05
53291.45,0.29,79.07,0.8,-0.2,0.35,18.01,0.58,120142038,58.45,4.95,0.84,85.68,28.02,4.71,93.58,5.57,40.07,42.64,0.7,70.66
12359.27,0.48,54.43,0.4,-0.0,0.43,5.12,0.95,1464986206,49.9,8.6,0.61,53.38,32.17,2.26,55.96,8.57,74.14,32.38,0.86,56.67
20114.59,0.91,63.24,0.13,0.38,0.21,12.63,0.74,1356139995,38.51,7.34,0.34,97.95,56.52,8.31,39.22,8.23,68.93,46.58,0.82,65.41
38826.05,0.52,70.25,0.61,0.26,0.07,18.88,0.99,543195808,49.52,8.55,0.85,63.81,49.99,3.14,34.0,8.79,83.14,28.83,0.71,80.4
25366.53,0.14,77.25,0.35,0.32,0.87,17.23,0.8,507159823,35.7,5.28,0.94,85.92,42.78,6.67,99.82,3.57,91.63,71.66,0.04,86.79
18784.07,0.85,52.05,0.9,0.38,0.32,2.31,0.92,262513828,40.52,8.09,0.78,58.06,49.43,4.58,48.18,8.03,89.59,41.19,0.51,53.49
52734.03,0.7,51.43,0.52,0.04,0.34,9.06,0.75,9156808,64.22,5.26,0.31,72.81,30.93,5.83,55.8,3.67,52.43,38.85,0.33,80.84
40465.11,0.87,57.57,0.57,0.39,0.23,15.91,0.61,1121990028,44.11,6.29,0.33,81.41,41.21,4.86,65.16,6.52,66.65,78.2,0.95,76.23
13315.81,0.88,69.79,0.23,0.37,0.51,16.08,0.54,251374965,75.98,5.19,0.97,93.54,52.83,2.3,67.48,7.16,56.65,76.44,0.15,83.15
19275.76,0.57,74.13,0.43,-0.19,0.75,4.75,0.57,391912098,61.17,4.35,0.06,58.41,42.14,6.37,61.74,3.76,53.26,36.37,0.27,86.16
21740.15,0.42,81.44,0.12,-0.06,0.95,16.14,0.84,1083758322,40.39,4.08,0.03,57.09,33.33,4.26,48.36,5.38,46.21,21.61,0.22,94.85
52677.26,0.7,75.36,0.39,-0.15,0.37,15.21,0.66,1160683177,53.99,5.31,0.81,78.12,39.21,2.66,34.62,5.45,69.21,39.68,1.0,55.46
38056.93,0.51,74.49,0.48,0.0,0.81,14.74,0.84,592521058,43.26,8.32,0.15,65.32,23.91,2.86,79.86,3.04,84.53,55.16,0.28,61.51
25032.76,0.09,57.63,0.6,0.01,0.16,15.96,0.55,899131091,66.02,4.12,0.97,90.32,51.74,5.27,50.92,4.16,73.29,48.72,0.61,63.21
47740.8,0.02,83.42,0.18,0.2,0.2,19.07,0.9,158326636,48.84,8.05,0.81,55.72,57.54,3.15,55.88,8.87,41.69,51.92,0.31,63.11
32517.2,0.79,52.48,0.46,-0.18,0.08,4.32,0.93,967223632,55.65,6.3,0.07,44.89,22.03,6.77,70.39,5.42,86.43,44.88,0.7,85.91
50359.03,0.53,67.76,0.5,-0.09,0.06,6.99,0.63,216699302,54.67,7.85,0.8,72.82,32.29,8.53,64.35,3.23,59.58,62.28,0.48,69.98
15425.94,0.6,76.07,0.46,-0.05,0.92,17.44,0.73,202040427,49.02,5.93,0.17,45.73,56.24,9.24,39.89,7.31,43.46,37.56,0.41,64.66
3374.44,0.1,70.4,0.82,0.43,0.64,15.99,0.79,1399529464,81.93,7.08,0.51,83.65,32.67,6.22,38.39,4.5,67.22,27.89,0.27,97.64
59504.27,0.5,58.42,0.73,-0.12,0.51,4.88,0.98,819374371,80.96,5.48,0.83,85.66,58.51,5.3,58.02,3.67,63.19,51.6,0.35,80.8
2192.83,0.7,54.41,0.87,0.18,0.74,8.79,0.75,837699180,56.45,5.98,0.27,98.9,35.48,4.65,49.95,4.01,73.82,20.65,0.47,59.71
5995.89,0.37,61.97,0.29,0.1,0.49,8.05,0.77,135649088,87.01,6.62,0.65,70.82,37.77,7.05,80.7,3.36,84.12,61.65,0.26,56.93
9572.21,0.35,64.81,0.59,-0.09,0.37,5.47,0.95,890615897,89.4,8.02,0.71,87.19,31.41,5.09,90.1,6.17,59.42,21.61,0.13,90.2
3068.83,0.45,54.56,0.33,0.46,0.33,4.1,0.88,1366946498,71.38,8.57,0.19,71.4,34.79,9.99,30.4,3.75,49.44,12.04,0.12,92.69
25131.46,0.7,55.65,0.09,-0.1,0.57,16.97,0.51,307399164,61.12,8.3,0.09,96.18,33.34,6.48,80.04,7.33,88.23,48.18,0.93,76.28
35654.64,0.77,81.45,0.41,-0.15,0.18,16.82,0.91,230316807,36.91,5.52,0.72,76.07,55.05,5.47,64.83,3.83,78.42,78.33,0.0,59.96
13670.47,0.27,62.38,0.43,-0.11,0.66,16.43,0.9,273528241,52.5,4.95,0.19,70.67,37.27,3.7,60.23,3.62,40.92,63.38,0.01,78.7
7817.85,0.46,56.51,0.35,0.2,0.92,5.94,0.96,131989430,64.84,5.43,0.27,82.28,53.99,4.71,73.46,6.25,77.66,42.63,0.8,96.17
41568.48,0.01,62.7,0.93,-0.02,0.5,9.44,0.95,43315438,49.47,7.9,0.93,42.81,26.26,6.18,72.18,4.26,43.14,66.33,0.32,74.78
30641.76,0.96,56.74,0.1,0.17,0.76,18.22,0.96,850551458,50.88,6.36,0.76,74.18,58.99,3.21,74.87,5.0,85.25,49.25,0.65,86.01
35657.49,0.36,77.16,0.85,0.39,0.58,13.01,0.68,780311407,49.4,5.64,0.81,71.1,57.98,8.72,54.75,6.12,64.9,74.91,0.72,96.55
